Fecha,Estación,Alcalinidad Total (mg CaCO3/L),Clorofila a (µg/L),Conductividad (µS/cm),Fosfato (ortofosfato) (µg PO4-P/L),Fósforo total (µg P/L),Ion Nitrito (mg NO2-N/L),Nitrato (mg NO3-N/L),Nitrógeno Amoniacal (amonio) (mg NH4-N/L),Nitrógeno total (mg N/L),Oxigeno disuelto (mg/L),Potencial de hidrogeno (pH) (sin unid),Sólidos suspendidos totales (mg/L),Temperatura (ºC),Turbidez (NTU)
27/07/2016 10:50,RC20,45,<LC,73.1,LD<x<LC,63,LD<X<LC,<0.02,0.19,0.7,10.35,8.24,14,12.3,11
27/07/2016 14:50,RC35,41,0.4,70,24,62,LD<X<LC,<0.06,0.03,0.45,9.99,7.9,11,13.5,11
13/09/2016 11:10,RC3C70,54,,105.9,LD<x<LC,15,LD<X<LC,<LC,<LD,0.48,8.41,8.37,11,20,10
13/09/2016 11:10,RC40,36,0.6,71.8,LD<x<LC,<LD,LD<X<LC,0.18,0.022,0.55,8.95,7.84,12,18.8,12
13/09/2016 11:10,RC50,39,0.6,77.4,LD<x<LC,36,<LD,0.16,<LD,0.63,8.96,7.83,10,19.5,11
13/09/2016 11:10,RC60,49,0.6,97.8,LD<x<LC,31,<LD,0.14,<LD,0.54,9.07,7.49,19,19.4,8.7
13/09/2016 11:10,RCYU80,120,,208.9,LD<x<LC,23,<LD,0.18,<LC,0.7,8.06,7.56,20,18.8,13
14/09/2016 9:55,RC10,26,0.6,53.9,<LD,162,<LD,0.1,0.049,0.49,9.01,7.91,LD<x<LC,16.2,13
14/09/2016 9:55,RC20,38,0.6,75.1,<LD,<LD,<LD,0.1,0.016,1.1,9.46,7.84,16,17.2,13
14/09/2016 9:55,RC35,38,0.6,72.6,LD<x<LC,24,LD<X<LC,0.1,0.027,0.48,9.25,7.89,9.7,18.2,11
15/11/2016 10:30,RC3C70,86,,168.5,37,51,LD<X<LC,0.07,0.018,0.69,6.51,7.61,34,24,8.6
15/11/2016 10:30,RC60,49,2.8,102.3,47,76,0.005,0.15,<LC,0.73,7.03,8.02,43,27.6,23
15/11/2016 10:30,RCYU80,53,,115.2,LD<x<LC,48,LD<X<LC,0.08,<LD,0.64,6.86,6.93,LD<X<LC,28.9,8.5
16/11/2016 10:00,RC10,30,2.2,68,<LD,LC<x<LD,LD<X<LC,0.085,0.031,0.46,7.6,6.98,LD<X<LC,26.7,12
16/11/2016 10:00,RC20,39,1.6,80.4,LD<x<LC,68,<LD,0.074,0.018,0.65,7.57,6.87,40,25.2,20
17/11/2016 10:25,RC35,38,21,86.7,19,58,0.006,0.11,0.059,0.58,7.52,6.68,29,24.5,13
17/11/2016 10:25,RC40,37,3.7,87.3,31,600,LD<X<LC,0.19,0.026,0.7,7.16,6.81,10,25.6,13
17/11/2016 10:25,RC50,36,1.8,83.9,19,46,LD<X<LC,0.16,0.013,0.71,7.84,6.7,LD<X<LC,23.3,11
10/01/2017 11:30,RC3C70,120,,233.1,22,88,LD<X<LC,0.2,0.018,<LC,6.33,7.02,24,25.9,7.2
10/01/2017 11:30,RCYU80,31,,72.1,LD<x<LC,110,LD<X<LC,0.17,<LC,1.04,6.63,7.82,73,24.5,15
11/01/2017 9:00,RC10,19,3.8,55.8,<LD,70,<LD,0.16,0.063,0.84,7.33,6.54,10,25.5,11
11/01/2017 10:40,RC20,27,0.9,90,23,76,LD<X<LC,0.2,0.16,1.35,6.4,7.65,88,25.5,20
11/01/2017 13:00,RC50,31,0.4,70.3,29,69,LD<X<LC,0.14,0.023,0.71,6.72,7.35,31,26.4,16
11/01/2017 14:00,RC40,31,1.2,69.5,21,110,<LD,0.2,<LD,0.97,6.79,7.05,87,26.3,22
11/01/2017 15:00,RC35,29,0.9,63.1,34,120,<LD,0.092,<LC,0.96,6.09,7.61,81,25.7,23
21/03/2017 11:00,RC60,39,<LD,77.7,20,82,<LD,0.14,0.097,0.99,8.06,7.21,21,22.4,19
21/03/2017 12:25,RCYU80,83,,152.5,30,89,<LD,<0.020,0.041,0.68,7.58,7.15,17,21.6,22
21/03/2017 13:35,RC3C70,43,,88.5,LD<x<LC,78,LD<X<LC,0.21,0.049,0.45,8.15,6.93,LD<x<LC,24.4,10
22/03/2017 10:00,RC50,36,<LD,73.2,LD<x<LC,78,LD<X<LC,0.17,0.035,0.5,8.29,6.74,19,22.6,14
22/03/2017 11:30,RC40,35,0.9,72,19,79,<LD,0.13,0.054,0.48,7.95,6.84,11,22.6,14
22/03/2017 12:30,RC35,36,0.7,74.6,LD<x<LC,78,LD<X<LC,0.08,0.054,0.44,8.09,6.67,12,23.1,14
23/03/2017 10:00,RC10,27,1.3,60.4,LD<x<LC,74,LD<X<LC,0.13,0.043,0.62,8.16,6.19,LD<x<LC,22.8,11
23/03/2017 13:00,RC20,39,<LD,98.1,LD<x<LC,77,LD<X<LC,0.18,0.046,0.84,7.96,6.86,22,26,15
01/08/2017 10:00,RC3C70,69,,121.1,LD<x<LC,65,LD<X<LC,<0.060,<LD,0.4,9.11,7.63,15,18.3,
01/08/2017 10:00,RC40,47,<LD,89.4,34,87,0.006,0.45,0.16,0.56,8.42,7.02,LD<x<LC,20.1,
01/08/2017 10:00,RC50,47,<LD,89.5,22,75,LD<X<LC,0.22,0.043,0.46,9.37,7.21,LD<x<LC,19.2,
01/08/2017 10:00,RC60,63,<LD,110.1,21,75,<LD,0.17,<LD,0.48,9.3,6.97,LD<x<LC,18,
01/08/2017 10:00,RCYU80,160,,258.2,29,71,<LD,0.14,LD<x<LC,0.48,8.55,7.25,9.3,17.6,
02/08/2017 10:43,RC20,46,<LC,58.8,29,120,0.008,0.21,0.1,0.67,9.22,7.2,180,17.8,
02/08/2017 10:43,RC35,45,<LC,85.6,63,120,0.009,0.25,0.11,0.74,9.05,7.1,30,17.3,
24/10/2017 12:30,RC3C70,40,,84.4,,,LD<X<LC,0.09,0.044,0.88,7.78,7.41,12,21.8,14
24/10/2017 12:30,RCYU80,69,,127.6,25,75,<LD,0.07,0.027,0.62,7.92,7.24,14,20.2,13
24/10/2017 13:45,RC50,27,<LD,58.7,22,63,LD<X<LC,0.08,0.057,0.48,7.73,7.31,22,21.5,13
24/10/2017 15:15,RC40,26,LD<x<LC,56.7,LD<x<LC,53,LD<X<LC,0.1,0.057,0.45,7.87,7.03,26,20.8,15
25/10/2017 11:00,RC10,21,LD<x<LC,50.4,<LD,58,LD<X<LC,0.13,0.031,0.31,7.66,6.82,28,20.4,22
25/10/2017 11:00,RC35,28,<LD,61,LD<x<LC,70,0.005,0.07,0.044,0.35,8.33,7.04,16,21.4,19
05/12/2017 10:00,RCYU80,120,,271.5,,,0.092,1.8,0.74,3.73,7.56,7.14,30,23.5,
05/12/2017 10:55,RC3C70,94,,204.6,LD<X<LC,84,0.005,0.072,0.19,0.73,8.01,7.36,LD<x<LC,26.4,
05/12/2017 13:15,RC40,71,7.7,167.2,25,100,0.01,0.19,0.11,0.55,10.35,8.41,LD<x<LC,26.7,
05/12/2017 13:15,RC50,67,2.8,152.6,LD<X<LC,63,<LD,<0.060,0.048,0.43,9.44,7.93,LD<x<LC,26.9,
06/12/2017 10:50,RC35,48,LD<x<LC,144.4,<LD,93,<LD,<0.020,0.073,0.81,10.36,7.14,13,36.4,
06/12/2017 12:00,RC20,61,2.2,140.1,LD<X<LC,75,<LD,<0.020,0.076,0.46,8.43,7.14,LD<x<LC,24.8,
07/12/2017 10:41,RC10,66,2.6,115.8,<LD,100,0.005,<0.020,0.096,0.33,8.13,7.16,LD<x<LC,26.7,
06/02/2018 10:07,RCYU80,175,,334.4,43,150,<LD,0.085,0.1,0.72,6.71,7.85,10,25.9,9.1
06/02/2018 11:09,RC3C70,71,,170.2,<LD,100,<LD,<0.020,0.062,1.27,7.86,7.97,LD<x<LC,29.4,9.66
06/02/2018 12:22,RC50,73,LD<x<LC,176.4,<LD,88,<LD,<0.020,0.026,0.5,9.52,8.61,LD<x<LC,31.7,7.59
06/02/2018 14:23,RC40,79,4.6,206,43,130,<LD,0.08,0.043,0.55,9.68,8.36,LD<x<LC,31.9,9.88
07/02/2018 8:52,RC20,82,LD<x<LC,193.6,<LD,98,<LD,<0.020,0.028,0.78,9.02,8.12,LD<x<LC,28.1,7.91
07/02/2018 10:48,RC10,71,LD<x<LC,169.3,<LD,94,<LD,<0.020,0.13,1.09,8.61,8.12,LD<x<LC,29.6,9.68
08/02/2018 11:00,RC35,81,3.2,192.2,<LD,110,<LD,<LD,0.028,0.36,9.59,8.52,LD<x<LC,30.7,8.42
03/04/2018 10:00,RCYU80,130,,240.3,27,96,<LD,0.21,0.049,0.7,6.97,7.42,13,22.4,20.9
03/04/2018 11:10,RC3C70,38,,107.9,<LD,72,0.006,1.2,0.15,1.68,6.48,6.83,10,23.9,15.2
03/04/2018 12:40,RC50,46,3.5,111.2,29,91,0.006,0.64,0.027,1.08,7.25,7.01,12,25.2,18.2
03/04/2018 13:50,RC40,46,3.5,115.1,45,120,0.019,0.6,0.088,1.02,6.31,6.97,LD<x<LC,25.2,22
04/04/2018 9:10,RC20,46,LD<x<LC,108.3,LD<x<LC,88,LD<X<LC,0.32,0.049,1.23,7.21,6.77,18,23.6,23.7
04/04/2018 10:50,RC10,35,2.7,89.1,<LD,63,<LD,0.5,0.035,1.34,7.31,6.61,LD<x<LC,23.9,10.9
05/04/2018 10:00,RC35,48,2.4,113.6,24,72,0.009,0.39,0.18,0.85,6.48,6.9,LD<x<LC,24.2,20.2
29/05/2018 9:25,RCYU80,150,,249.3,50,95,LD<X<LC,0.24,0.025,0.92,9.23,7.59,9.3,16,9.47
29/05/2018 10:24,RC3C70,57,,110.5,<LD,55,LD<X<LC,0.09,0.032,1.01,10.45,7.15,LD<x<LC,17.3,8.29
29/05/2018 13:00,RC40,42,<LD,87.5,28,76,0.058,0.3,0.052,0.75,8.81,4.02,LD<x<LC,17.5,13.3
29/05/2018 14:41,RC50,43,LD<x<LC,87.3,19,76,<LD,0.21,0.04,0.62,9.01,7.2,<LD,18.2,11.3
30/05/2018 9:04,RC20,42,LD<x<LC,91.8,LD<x<LC,73,<LD,0.08,0.026,0.82,9.83,7.21,15,17.5,16
30/05/2018 12:00,RC10,28,4.7,60.4,LD<x<LC,63,LD<X<LC,0.1,0.034,0.85,9.78,7.32,13,18.2,21.7
30/05/2018 14:00,RC35,42,4.2,87.9,48,130,0.005,0.18,0.045,0.77,9.05,6.74,32,17.1,29.3
31/07/2018 10:30,RCYU80,110,,174.6,23,81,0.007,0.13,0.045,0.63,10.56,6.69,12,11.4,19.7
31/07/2018 11:30,RC3C70,45,,77.9,LD<x<LC,78,0.007,0.2,0.044,1.3,10.6,6.04,LD<x<LC,12.6,17.2
31/07/2018 12:45,RC50,35,<LD,62.5,LD<x<LC,52,0.006,0.19,0.041,0.6,10.4,5.98,LD<x<LC,13.2,25.6
31/07/2018 14:00,RC40,33,<LD,57.9,LD<x<LC,54,0.008,0.19,0.054,0.52,10.33,5.61,LD<x<LC,13.2,19.9
01/08/2018 9:50,RC20,35,<LD,62.9,LD<x<LC,51,0.007,0.16,0.036,5.89,10.82,5.52,LD<x<LC,12,20.2
01/08/2018 11:30,RC10,25,LD<x<LC,44.4,LD<x<LC,45,0.007,0.12,0.069,1.26,10.59,5.82,24,12.4,30.4
02/08/2018 13:45,RC35,35,<LD,63.9,LD<x<LC,69,0.007,0.15,0.035,0.77,10.69,5.74,LD<x<LC,12.3,17.5
04/12/2018 10:20,RCYU80,140,,,32,100,0.021,0.11,0.038,1.53,7.29,6.82,<LC,20.3,13.6
04/12/2018 11:25,RC3C70,63,,,<LC,73,LD<X<LC,0.06,0.044,0.72,7.17,7.8,<LC,24.5,9.75
04/12/2018 12:40,RC50,45,LD<x<LC,,<LC,81,LD<X<LC,0.06,0.094,0.3,7.34,7.58,<LC,26.3,11.6
04/12/2018 13:50,RC40,44,LD<x<LC,,28,98,LD<X<LC,0.18,0.047,0.38,8.65,7.23,<LC,26.8,13.5
05/12/2018 10:25,RC20,42,LD<x<LC,,<LC,75,LD<X<LC,0.02,0.053,0.28,8.4,7.63,<LC,25.2,18.1
05/12/2018 12:00,RC10,33,8.5,,<LD,74,<LD,0.02,0.12,0.21,8.3,7.48,<LC,27.7,21.8
05/12/2018 16:30,RC35,47,10.8,,<LD,66,<LD,0.02,0.05,0.27,10.2,7.36,<LC,27.7,15.8
05/02/2019 10:01,RCYU80,53,,105.6,20,61,LD<X<LC,<LC,0.045,1.1,6.78,6.48,19,24.7,16.1
05/02/2019 11:05,RC3C70,43,,87.4,<LC,65,LD<X<LC,0.24,0.053,0.92,7.68,6.97,10,25.3,14.5
05/02/2019 12:15,RC50,35,LD<x<LC,76.3,<LC,60,LD<X<LC,<LC,0.024,0.62,7.5,7.11,14,27,17.5
05/02/2019 13:30,RC40,34,LD<x<LC,72.5,<LC,67,LD<X<LC,<LD,0.036,0.6,7.22,7.08,14,27.1,17.2
06/02/2019 9:12,RC35,36,LD<x<LC,74.5,<LC,60,LD<X<LC,3.4,0.042,0.5,8.07,7.66,10,24,17.4
06/02/2019 10:46,RC10,27,2.2,60.7,<LC,53,<LD,0.062,0.045,0.78,7.52,7.14,12,25.5,34.8
06/02/2019 12:54,RC20,36,LD<x<LC,79.2,<LC,57,LD<X<LC,<LC,0.035,1.19,7.7,7.16,15,27.6,34.6
27/05/2019 13:00,RC10,22,<LD,48.6,<LC,98,LD<X<LC,0.063,0.048,0.36,8.74,6.89,11,18.3,37.1
27/05/2019 14:45,RC20,28,<LD,56.3,<LC,97,<LD,<LC,0.037,0.74,9.09,6.84,11,17.8,21.4
27/05/2019 15:40,RC35,27,<LD,54,<LC,96,LD<X<LC,<LC,0.044,0.54,9.09,6.92,12,18,20.8
28/05/2019 10:00,RCYU80,79,,138.2,34,100,LD<X<LC,0.08,0.044,0.77,8.64,7.34,18,17,25.8
28/05/2019 11:25,RC3C70,45,,82.9,<LD,96,<LD,<LD,0.024,0.53,8.8,7.25,<LC,17.7,16
28/05/2019 13:20,RC50,31,<LD,61.3,<LC,100,LD<X<LC,<LC,0.044,0.75,8.89,6.65,13,19.4,28.6
28/05/2019 14:45,RC40,30,<LD,58.5,<LC,100,LD<X<LC,0.07,0.071,0.62,8.84,6.16,10,19.3,21.5
30/07/2019 9:45,RCYU80,77,,79,25,130,LD<x<LC,0.11,0.025,0.82,9.39,7.63,23,13.1,31
30/07/2019 10:45,RC3C70,36,,63.2,<LC,81,<LD,0.09,0.025,0.69,9.98,7.36,9.5,13.9,28.2
30/07/2019 12:10,RC50,25,<LD,49.2,23,120,0.005,0.17,0.051,1.04,9.45,7.31,42,15.8,92.9
30/07/2019 13:35,RC40,24,LD<x<LC,41.5,<LC,95,LD<x<LC,0.18,0.029,0.79,8.79,6.21,50,14.1,78.1
31/07/2019 9:38,RC10,21,LD<x<LC,35.8,<LC,67,LD<x<LC,0.22,0.045,0.72,9.33,5.21,19,13.8,57.4
31/07/2019 11:55,RC20,24,<LD,42.4,21,130,LD<x<LC,0.08,0.031,0.77,9.16,6.82,34,15,65.7
31/07/2019 12:35,RC35,22,<LD,41.1,<LC,89,0.006,0.12,0.032,0.67,9.23,6.72,38,15.9,72.4
26/11/2019 9:45,RCYU80,40,,84.1,66,160,0.005,0.21,0.032,1.49,8.45,8.52,170,20.2,78.3
26/11/2019 12:15,RC35,30,LD<x<LC,71.2,87,120,0.007,0.4,0.08,1.75,7.76,8.1,66,22,60.3
27/11/2019 9:22,RC10,23,LD<x<LC,54.9,<LD,48,<LC,0.12,0.052,0.65,7.76,7.9,37,23.2,44.2
21/01/2020 9:10,RCYU80,120,,217.6,89,140,<LC,0.074,0.036,0.79,6.38,7.9,18,25.8,15.8
21/01/2020 10:40,RC3C70,72,,146.1,<LD,70,<LD,<LD,0.088,1.11,6.88,8.16,<LC,26.7,15
21/01/2020 11:30,RC50,62,4.8,133.4,24,93,<LC,0.15,0.068,0.73,6.95,8.04,9.7,27.8,56.8
21/01/2020 13:00,RC40,54,2.5,126,59,170,0.007,0.34,0.077,0.93,6.83,7.72,11,28.1,28
22/01/2020 9:00,RC10,51,2.3,113.6,<LD,50,<LD,<LC,0.043,0.39,7.09,7.93,10,26,24.9
22/01/2020 11:30,RC20,53,4,112.3,25,190,<LC,0.074,0.07,1.34,7.52,7.71,30,27.8,77.3
22/01/2020 12:45,RC35,51,2.7,116.4,<LC,82,<LC,<LC,0.067,0.67,7.72,7.71,<LC,28.5,47.4
28/07/2020 10:05,RCYU80,210,,265.2,<LC,46,<LD,0.13,0.052,0.72,10.13,8.23,<LC,11.7,8.16
28/07/2020 11:10,RC3C70,64,,102.4,<LC,31,<LC,<LD,0.069,0.42,10.9,8.19,<LC,11.7,6.92
28/07/2020 12:20,RC50,47,<LD,88.6,26,93,<LC,0.19,0.04,1.2,10.7,8.08,<LC,13.6,13
28/07/2020 14:00,RC40,41,<LD,86.2,34,86,<LC,0.2,0.088,0.57,9.79,7.92,<LC,14.7,12.2
29/07/2020 9:50,RC35,47,<LD,80,<LC,38,<LD,0.07,0.048,0.44,10.25,8.08,<LC,11.8,11.8
29/07/2020 10:30,RC20,41,<LD,70.2,<LC,44,<LD,0.063,0.065,0.38,11.01,7.81,<LC,10.4,16.2
29/07/2020 12:20,RC10,29,LD<X<LC,55.8,<LC,31,<LC,<LC,0.077,0.47,10.77,7.57,<LC,11.1,19
27/10/2020 10:32,RCYU80,170,,310.6,55,110,<LC,0.22,0.03,0.82,6.98,7.66,11,20.6,11.5
27/10/2020 11:47,RC3C70,72,,153,<LC,56,<LD,<LD,0.017,0.31,7.65,7.65,<LC,23.2,10.9
27/10/2020 13:09,RC50,35,LD<X<LC,86.8,23,65,<LC,0.25,0.17,0.59,7.62,7.4,20,24.1,28.1
27/10/2020 15:53,RC40,30,LD<X<LC,74.9,27,72,0.0062,0.31,0.058,0.74,7.48,6.97,17,23.5,24.3
28/10/2020 10:50,RC20,28,LD<X<LC,76.6,<LC,65,<LC,0.2,0.063,1.18,8.6,7.4,20,22.2,22
28/10/2020 13:15,RC10,19,LD<X<LC,54.3,<LC,50,<LC,0.14,0.027,0.49,7.96,6.75,<LC,22.6,14.5
29/10/2020 18:04,RC35,30,LD<X<LC,71,<LC,59,<LC,0.18,0.035,0.47,8.03,7.17,12,22.7,19.6
